YDL216C,10
YDL223C,10
YDL224C,10
YDL225W,10
YDL226C,10
YDL229W,10
YDL233W,10
YDL234C,10
YDL236W,10
YDL237W,10
YDL238C,10
YDL240W,10
YDR001C,10
YDR002W,10
YDR004W,10
YDR005C,10
YDR006C,10
YDR007W,10
YDR012W,10
YDR013W,10
YDR014W,10
YDR016C,10
YDR017C,10
YDR019C,10
YDR020C,10
YDR023W,10
YDR026C,10
YDR027C,10
YDR028C,10
YDR032C,10
YDR034C,10
YDR035W,10
YDR036C,10
YDR037W,10
YDR041W,10
YDR044W,10
YDR045C,10
YDR049W,10
YDR050C,10
YDR051C,10
YDR052C,10
YDR054C,10
YDR055W,10
YDR057W,10
YDR059C,10
YDR060W,10
YDR061W,10
YDR062W,10
YDR064W,10
YDR065W,10
YDR067C,10
YDR068W,10
YDR069C,10
YDR070C,10
YDR071C,10
YDR074W,10
YDR075W,10
YDR076W,10
YDR077W,10
YDR079C-A,10
YDR080W,10
YDR081C,10
YDR083W,10
YDR087C,10
YDR088C,10
YDR091C,10
YDR096W,10
YDR097C,10
YDR098C,10
YDR099W,10
YDR101C,10
YDR103W,10
YDR104C,10
YDR108W,10
YDR110W,10
YDR111C,10
YDR115W,10
YDR116C,10
YDR117C,10
YDR118W,10
YDR120C,10
YDR121W,10
YDR122W,10
YDR127W,10
YDR128W,10
YDR129C,10
YDR130C,10
YDR132C,10
YDR137W,10
YDR138W,10
YDR140W,10
YDR141C,10
YDR143C,10
YDR144C,10
YDR145W,10
YDR147W,10
YDR148C,10
YDR150W,10
YDR152W,10
YDR153C,10
YDR155C,10
YDR156W,10
YDR158W,10
YDR159W,10
YDR163W,10
YDR164C,10
YDR165W,10
YDR166C,10
YDR167W,10
YDR168W,10
YDR169C,10
YDR170C,10
YDR170W-A,10
YDR171W,10
YDR172W,10
YDR173C,10
YDR174W,10
YDR175C,10
YDR176W,10
YDR177W,10
YDR179C,10
YDR180W,10
YDR181C,10
YDR183W,10
YDR186C,10
YDR188W,10
YDR189W,10
YDR190C,10
YDR194C,10
YDR195W,10
YDR196C,10
YDR197W,10
YDR200C,10
YDR201W,10
YDR202C,10
YDR204W,10
YDR207C,10
YDR208W,10
YDR210W,10
YDR211W,10
YDR212W,10
YDR213W,10
YDR214W,10
YDR216W,10
YDR217C,10
YDR221W,10
YDR222W,10
YDR224C,10
YDR226W,10
YDR227W,10
YDR228C,10
YDR232W,10
YDR234W,10
YDR235W,10
YDR237W,10
YDR238C,10
YDR239C,10
YDR240C,10
YDR243C,10
YDR244W,10
YDR245W,10
YDR246W,10
YDR247W,10
YDR251W,10
YDR252W,10
YDR254W,10
YDR255C,10
YDR257C,10
YDR258C,10
YDR260C,10
YDR261C,10
YDR265W,10
YDR266C,10
YDR267C,10
YDR279W,10
YDR280W,10
YDR283C,10
YDR288W,10
YDR289C,10
YDR291W,10
YDR292C,10
YDR293C,10
YDR295C,10
YDR296W,10
YDR298C,10
YDR299W,10
YDR300C,10
YDR301W,10
YDR303C,10
YDR304C,10
YDR306C,10
YDR308C,10
YDR309C,10
YDR310C,10
YDR311W,10
YDR312W,10
YDR318W,10
YDR320C,10
YDR320C-A,10
YDR321W,10
YDR322C-A,10
YDR322W,10
YDR323C,10
YDR324C,10
YDR325W,10
YDR328C,10
YDR330W,10
YDR332W,10
YDR333C,10
YDR334W,10
YDR335W,10
YDR337W,10
YDR339C,10
YDR341C,10
YDR346C,10
YDR347W,10
YDR348C,10
YDR349C,10
YDR350C,10
YDR351W,10
YDR353W,10
YDR354W,10
YDR356W,10
YDR357C,10
YDR359C,10
YDR361C,10
YDR362C,10
YDR363W-A,10
YDR364C,10
YDR365C,10
YDR368W,10
YDR369C,10
YDR370C,10
YDR372C,10
YDR373W,10
YDR378C,10
YDR379C-A,10
YDR379W,10
YDR380W,10
YDR381C-A,10
YDR381W,10
YDR382W,10
YDR383C,10
YDR385W,10
YDR388W,10
YDR389W,10
YDR390C,10
YDR391C,10
YDR392W,10
YDR394W,10
YDR395W,10
YDR397C,10
YDR398W,10
YDR399W,10
YDR400W,10
YDR404C,10
YDR405W,10
YDR407C,10
YDR408C,10
YDR412W,10
YDR416W,10
YDR418W,10
YDR419W,10
YDR421W,10
YDR422C,10
YDR423C,10
YDR424C,10
YDR425W,10
YDR427W,10
YDR429C,10
YDR430C,10
YDR432W,10
YDR436W,10
YDR439W,10
YDR441C,10
YDR443C,10
YDR447C,10
YDR448W,10
YDR449C,10
YDR450W,10
YDR453C,10
YDR457W,10
YDR460W,10
YDR462W,10
YDR463W,10
YDR465C,10
YDR469W,10
YDR471W,10
YDR472W,10
YDR473C,10
YDR475C,10
YDR477W,10
YDR478W,10
YDR480W,10
YDR482C,10
YDR484W,10
YDR485C,10
YDR486C,10
YDR489W,10
YDR490C,10
YDR493W,10
YDR494W,10
YDR495C,10
YDR496C,10
YDR499W,10
YDR500C,10
YDR502C,10
YDR505C,10
YDR507C,10
YDR510W,10
YDR511W,10
YDR513W,10
YDR516C,10
YDR517W,10
YDR520C,10
YDR524C,10
YDR527W,10
YDR528W,10
YDR529C,10
YDR530C,10
YDR532C,10
YDR539W,10
YEL003W,10
YEL005C,10
YEL007W,10
YEL009C,10
YEL011W,10
YEL012W,10
YEL013W,10
YEL014C,10
YEL015W,10
YEL018W,10
YEL019C,10
YEL020C,10
YEL022W,10
YEL024W,10
YEL025C,10
YEL026W,10
YEL029C,10
YEL032W,10
YEL034W,10
YEL037C,10
YEL040W,10
YEL041W,10
YEL043W,10
YEL044W,10
YEL046C,10
YEL047C,10
YEL048C,10
YEL050C,10
YEL051W,10
YEL052W,10
YEL053C,10
YEL054C,10
YEL055C,10
YEL056W,10
YEL058W,10
YEL060C,10
YEL061C,10
YEL062W,10
YEL071W,10
YEL073C,10
YER002W,10
YER003C,10
YER006W,10
YER007C-A,10
YER007W,10
YER008C,10
YER011W,10
YER012W,10
YER013W,10
YER014W,10
YER015W,10
YER016W,10
YER018C,10
YER021W,10
YER022W,10
YER023W,10
YER024W,10
YER025W,10
YER027C,10
YER029C,10
YER030W,10
YER031C,10
YER032W,10
YER033C,10
YER035W,10
YER036C,10
YER037W,10
YER038C,10
YER040W,10
YER043C,10
YER045C,10
YER047C,10
YER048C,10
YER048W-A,10
YER049W,10
YER050C,10
YER052C,10
YER053C,10
YER054C,10
YER055C,10
YER056C-A,10
YER057C,10
YER059W,10
YER061C,10
YER062C,10
YER063W,10
YER065C,10
YER067W,10
YER068W,10
YER069W,10
YER070W,10
YER071C,10
YER073W,10
YER074W,10
YER075C,10
YER077C,10
YER078C,10
YER080W,10
YER081W,10
YER082C,10
YER086W,10
YER087W,10
YER088C,10
YER089C,10
YER090W,10
YER091C,10
YER092W,10
YER094C,10
YER095W,10
YER098W,10
YER099C,10
YER102W,10
YER103W,10
YER104W,10
YER105C,10
YER107C,10
YER110C,10
YER111C,10
YER112W,10
YER114C,10
YER116C,10
YER117W,10
YER122C,10
YER123W,10
YER124C,10
YER126C,10
YER127W,10
YER129W,10
YER131W,10
YER132C,10
YER133W,10
YER134C,10
YER136W,10
YER139C,10
YER143W,10
YER146W,10
YER147C,10
YER148W,10
YER149C,10
YER150W,10
YER151C,10
YER155C,10
YER156C,10
YER157W,10
YER158C,10
YER159C,10
YER161C,10
YER162C,10
YER163C,10
YER164W,10
YER165W,10
YER168C,10
YER170W,10
YER171W,10
YER172C,10
YER173W,10
YER174C,10
YER175C,10
YER176W,10
YER177W,10
YER178W,10
YER180C-A,10
YER182W,10
YER183C,10
YFL001W,10
YFL002C,10
YFL005W,10
YFL007W,10
YFL008W,10
YFL009W,10
YFL013C,10
YFL014W,10
YFL016C,10
YFL017C,10
YFL017W-A,10
YFL018C,10
YFL021W,10
YFL022C,10
YFL023W,10
YFL024C,10
YFL028C,10
YFL033C,10
YFL034C-A,10
YFL034C-B,10
YFL034W,10
YFL036W,10
YFL037W,10
YFL038C,10
YFL039C,10
YFL044C,10
YFL045C,10
YFL049W,10
YFR001W,10
YFR002W,10
YFR004W,10
YFR005C,10
YFR008W,10
YFR009W,10
YFR010W,10
YFR011C,10
YFR013W,10
YFR014C,10
YFR015C,10
YFR016C,10
YFR017C,10
YFR019W,10
YFR021W,10
YFR022W,10
YFR024C-A,10
YFR028C,10
YFR029W,10
YFR030W,10
YFR031C,10
YFR031C-A,10
YFR032C-A,10
YFR033C,10
YFR034C,10
YFR036W,10
YFR037C,10
YFR039C,10
YFR040W,10
YFR044C,10
YFR046C,10
YFR049W,10
YFR050C,10
YFR051C,10
YFR052W,10
YFR053C,10
YGL001C,10
YGL003C,10
YGL004C,10
YGL005C,10
YGL009C,10
YGL011C,10
YGL013C,10
YGL014W,10
YGL017W,10
YGL019W,10
YGL021W,10
YGL025C,10
YGL026C,10
YGL028C,10
YGL029W,10
YGL030W,10
YGL031C,10
YGL035C,10
YGL036W,10
YGL037C,10
YGL039W,10
YGL040C,10
YGL043W,10
YGL044C,10
YGL048C,10
YGL049C,10
YGL056C,10
YGL057C,10
YGL058W,10
YGL059W,10
YGL060W,10
YGL061C,10
YGL062W,10
YGL064C,10
YGL066W,10
YGL068W,10
YGL070C,10
YGL071W,10
YGL073W,10
YGL076C,10
YGL078C,10
YGL079W,10
YGL082W,10
YGL086W,10
YGL087C,10
YGL090W,10
YGL091C,10
YGL092W,10
YGL093W,10
YGL094C,10
YGL095C,10
YGL097W,10
YGL099W,10
YGL100W,10
YGL103W,10
YGL105W,10
YGL106W,10
YGL108C,10
YGL110C,10
YGL111W,10
YGL112C,10
YGL113W,10
YGL115W,10
YGL117W,10
YGL120C,10
YGL122C,10
YGL123W,10
YGL124C,10
YGL125W,10
YGL127C,10
YGL128C,10
YGL129C,10
YGL130W,10
YGL131C,10
YGL133W,10
YGL134W,10
YGL135W,10
YGL137W,10
YGL141W,10
YGL143C,10
YGL145W,10
YGL147C,10
YGL148W,10
YGL150C,10
YGL151W,10
YGL153W,10
YGL155W,10
YGL156W,10
YGL157W,10
YGL166W,10
YGL169W,10
YGL171W,10
YGL172W,10
YGL173C,10
YGL174W,10
YGL175C,10
YGL178W,10
YGL179C,10
YGL180W,10
YGL181W,10
YGL184C,10
YGL185C,10
YGL187C,10
YGL189C,10
YGL190C,10
YGL194C,10
YGL195W,10
YGL197W,10
YGL201C,10
YGL202W,10
YGL205W,10
YGL206C,10
YGL207W,10
YGL208W,10
YGL210W,10
YGL211W,10
YGL212W,10
YGL213C,10
YGL219C,10
YGL220W,10
YGL222C,10
YGL223C,10
YGL227W,10
YGL228W,10
YGL229C,10
YGL232W,10
YGL233W,10
YGL234W,10
YGL240W,10
YGL241W,10
YGL244W,10
YGL245W,10
YGL246C,10
YGL249W,10
YGL252C,10
YGL253W,10
YGL254W,10
YGL256W,10
YGR001C,10
YGR002C,10
YGR003W,10
YGR005C,10
YGR006W,10
YGR007W,10
YGR008C,10
YGR009C,10
YGR010W,10
YGR012W,10
YGR013W,10
YGR019W,10
YGR020C,10
YGR024C,10
YGR027C,10
YGR030C,10
YGR034W,10
YGR037C,10
YGR040W,10
YGR042W,10
YGR043C,10
YGR044C,10
YGR046W,10
YGR047C,10
YGR048W,10
YGR052W,10
YGR054W,10
YGR056W,10
YGR057C,10
YGR061C,10
YGR063C,10
YGR068C,10
YGR070W,10
YGR071C,10
YGR072W,10
YGR074W,10
YGR075C,10
YGR076C,10
YGR077C,10
YGR078C,10
YGR080W,10
YGR081C,10
YGR082W,10
YGR083C,10
YGR084C,10
YGR085C,10
YGR086C,10
YGR087C,10
YGR088W,10
YGR089W,10
YGR090W,10
YGR091W,10
YGR092W,10
YGR093W,10
YGR094W,10
YGR095C,10
YGR097W,10
YGR099W,10
YGR102C,10
YGR103W,10
YGR104C,10
YGR108W,10
YGR111W,10
YGR113W,10
YGR116W,10
YGR117C,10
YGR118W,10
YGR119C,10
YGR120C,10
YGR122W,10
YGR123C,10
YGR124W,10
YGR126W,10
YGR127W,10
YGR128C,10
YGR129W,10
YGR130C,10
YGR134W,10
YGR135W,10
YGR136W,10
YGR140W,10
YGR145W,10
YGR148C,10
YGR150C,10
YGR152C,10
YGR155W,10
YGR156W,10
YGR158C,10
YGR159C,10
YGR161C,10
YGR162W,10
YGR163W,10
YGR165W,10
YGR166W,10
YGR167W,10
YGR170W,10
YGR171C,10
YGR173W,10
YGR175C,10
YGR177C,10
YGR178C,10
YGR179C,10
YGR180C,10
YGR184C,10
YGR185C,10
YGR186W,10
YGR187C,10
YGR188C,10
YGR189C,10
YGR192C,10
YGR193C,10
YGR194C,10
YGR195W,10
YGR196C,10
YGR198W,10
YGR200C,10
YGR204W,10
YGR205W,10
YGR206W,10
YGR207C,10
YGR208W,10
YGR209C,10
YGR210C,10
YGR211W,10
YGR214W,10
YGR215W,10
YGR218W,10
YGR220C,10
YGR222W,10
YGR229C,10
YGR232W,10
YGR233C,10
YGR234W,10
YGR237C,10
YGR238C,10
YGR239C,10
YGR240C,10
YGR241C,10
YGR244C,10
YGR245C,10
YGR246C,10
YGR248W,10
YGR250C,10
YGR252W,10
YGR253C,10
YGR254W,10
YGR255C,10
YGR256W,10
YGR261C,10
YGR262C,10
YGR263C,10
YGR264C,10
YGR266W,10
YGR267C,10
YGR270W,10
YGR271C-A,10
YGR271W,10
YGR274C,10
YGR275W,10
YGR277C,10
YGR278W,10
YGR280C,10
YGR282C,10
YGR283C,10
YGR285C,10
YGR286C,10
YHL001W,10
YHL002W,10
YHL004W,10
YHL011C,10
YHL013C,10
YHL014C,10
YHL015W,10
YHL018W,10
YHL019C,10
YHL020C,10
YHL021C,10
YHL023C,10
YHL025W,10
YHL027W,10
YHL029C,10
YHL030W,10
YHL032C,10
YHL033C,10
YHL034C,10
YHL038C,10
YHR001W,10
YHR003C,10
YHR005C,10
YHR006W,10
YHR007C,10
YHR008C,10
YHR009C,10
YHR010W,10
YHR011W,10
YHR012W,10
YHR013C,10
YHR015W,10
YHR016C,10
YHR018C,10
YHR019C,10
YHR020W,10
YHR021C,10
YHR023W,10
YHR024C,10
YHR027C,10
YHR030C,10
YHR031C,10
YHR034C,10
YHR037W,10
YHR038W,10
YHR039C,10
YHR039C-A,10
YHR041C,10
YHR047C,10
YHR051W,10
YHR052W,10
YHR053C,10
YHR055C,10
YHR056C,10
YHR058C,10
YHR059W,10
YHR060W,10
YHR061C,10
YHR062C,10
YHR063C,10
YHR064C,10
YHR066W,10
YHR067W,10
YHR068W,10
YHR069C,10
YHR072W,10
YHR072W-A,10
YHR073W,10
YHR074W,10
YHR076W,10
YHR077C,10
YHR081W,10
YHR082C,10
YHR083W,10
YHR084W,10
YHR085W,10
YHR086W,10
YHR087W,10
YHR088W,10
YHR089C,10
YHR090C,10
YHR097C,10
YHR098C,10
YHR102W,10
YHR103W,10
YHR104W,10
YHR106W,10
YHR107C,10
YHR108W,10
YHR111W,10
YHR112C,10
YHR113W,10
YHR114W,10
YHR115C,10
YHR117W,10
YHR118C,10
YHR119W,10
YHR121W,10
YHR122W,10
YHR127W,10
YHR128W,10
YHR129C,10
YHR131C,10
YHR132C,10
YHR132W-A,10
YHR135C,10
YHR136C,10
YHR137W,10
YHR138C,10
YHR141C,10
YHR143W-A,10
YHR144C,10
YHR146W,10
YHR147C,10
YHR148W,10
YHR154W,10
YHR156C,10
YHR158C,10
YHR159W,10
YHR161C,10
YHR163W,10
YHR164C,10
YHR165C,10
YHR166C,10
YHR167W,10
YHR169W,10
YHR170W,10
YHR172W,10
YHR174W,10
YHR178W,10
YHR179W,10
YHR183W,10
YHR186C,10
YHR187W,10
YHR189W,10
YHR191C,10
YHR193C,10
YHR195W,10
YHR196W,10
YHR197W,10
YHR198C,10
YHR199C,10
YHR200W,10
YHR201C,10
YHR202W,10
YHR203C,10
YHR205W,10
YHR206W,10
YHR207C,10
YHR208W,10
YHR216W,10
YIL001W,10
YIL002C,10
YIL002W-A,10
YIL003W,10
YIL007C,10
YIL008W,10
YIL009W,10
YIL010W,10
YIL015W,10
YIL016W,10
YIL017C,10
YIL019W,10
YIL021W,10
YIL022W,10
YIL026C,10
YIL031W,10
YIL033C,10
YIL034C,10
YIL035C,10
YIL036W,10
YIL038C,10
YIL042C,10
YIL043C,10
YIL044C,10
YIL045W,10
YIL046W,10
YIL050W,10
YIL051C,10
YIL052C,10
YIL053W,10
YIL056W,10
YIL057C,10
YIL061C,10
YIL062C,10
YIL063C,10
YIL066C,10
YIL068C,10
YIL069C,10
YIL070C,10
YIL071C,10
YIL074C,10
YIL075C,10
YIL076W,10
YIL078W,10
YIL079C,10
YIL083C,10
YIL084C,10
YIL091C,10
YIL093C,10
YIL094C,10
YIL095W,10
YIL096C,10
YIL097W,10
YIL098C,10
YIL101C,10
YIL103W,10
YIL104C,10
YIL105C,10
YIL106W,10
YIL107C,10
YIL108W,10
YIL109C,10
YIL110W,10
YIL112W,10
YIL115C,10
YIL119C,10
YIL123W,10
YIL124W,10
YIL125W,10
YIL126W,10
YIL127C,10
YIL128W,10
YIL129C,10
YIL131C,10
YIL133C,10
YIL135C,10
YIL136W,10
YIL138C,10
YIL142W,10
YIL143C,10
YIL144W,10
YIL145C,10
YIL148W,10
YIL149C,10
YIL150C,10
YIL151C,10
YIL153W,10
YIL154C,10
YIL155C,10
YIL156W,10
YIL156W-B,10
YIL160C,10
YIL161W,10
YIR001C,10
YIR002C,10
YIR003W,10
YIR004W,10
YIR005W,10
YIR006C,10
YIR007W,10
YIR008C,2
YIR009W,10
YIR010W,10
YIR011C,10
YIR012W,10
YIR015W,10
YIR018W,10
YIR025W,10
YIR026C,10
YIR034C,10
YIR035C,10
YIR037W,10
YJL001W,10
YJL005W,10
YJL006C,10
YJL008C,10
YJL010C,10
YJL011C,10
YJL014W,10
YJL020C,10
YJL023C,10
YJL024C,10
YJL025W,10
YJL026W,10
YJL029C,10
YJL030W,10
YJL033W,10
YJL034W,10
YJL035C,10
YJL036W,10
YJL039C,10
YJL041W,10
YJL042W,10
YJL043W,10
YJL044C,10
YJL045W,10
YJL047C,10
YJL048C,10
YJL050W,10
YJL052W,10
YJL053W,10
YJL054W,10
YJL055W,10
YJL061W,10
YJL063C,10
YJL065C,10
YJL066C,10
YJL069C,10
YJL070C,10
YJL071W,10
YJL072C,10
YJL074C,10
YJL076W,10
YJL078C,10
YJL079C,10
YJL080C,10
YJL081C,10
YJL082W,10
YJL084C,10
YJL085W,10
YJL095W,10
YJL096W,10
YJL098W,10
YJL099W,10
YJL104W,10
YJL109C,10
YJL111W,10
YJL112W,10
YJL115W,10
YJL122W,10
YJL123C,10
YJL124C,10
YJL125C,10
YJL128C,10
YJL130C,10
YJL131C,10
YJL136C,10
YJL137C,10
YJL138C,10
YJL139C,10
YJL140W,10
YJL141C,10
YJL145W,10
YJL146W,10
YJL147C,10
YJL148W,10
YJL149W,10
YJL153C,10
YJL154C,10
YJL155C,10
YJL159W,10
YJL164C,10
YJL165C,10
YJL167W,10
YJL168C,10
YJL171C,10
YJL173C,10
YJL176C,10
YJL177W,10
YJL179W,10
YJL180C,10
YJL184W,10
YJL189W,10
YJL190C,10
YJL191W,10
YJL197W,10
YJL200C,10
YJL201W,10
YJL203W,10
YJL204C,10
YJL207C,10
YJL208C,10
YJL209W,10
YJL210W,10
YJL217W,10
YJR002W,10
YJR005W,10
YJR006W,10
YJR007W,10
YJR008W,10
YJR009C,10
YJR010W,10
YJR011C,10
YJR014W,10
YJR016C,10
YJR017C,10
YJR019C,10
YJR022W,10
YJR024C,10
YJR025C,10
YJR027W,10
YJR029W,10
YJR033C,10
YJR035W,10
YJR039W,10
YJR041C,10
YJR042W,10
YJR043C,10
YJR045C,10
YJR047C,10
YJR048W,10
YJR049C,10
YJR050W,10
YJR051W,10
YJR052W,10
YJR053W,10
YJR055W,10
YJR057W,10
YJR058C,10
YJR059W,10
YJR063W,10
YJR064W,10
YJR065C,10
YJR066W,10
YJR067C,10
YJR068W,10
